0,1,2,3,4,5,6
OG 21-158 (HPA 21-297),"Residence, 1231-1235 31st Street NW.   Enlarge previously approved balcony; retractable screen. Revised permit.",/records-research/project-search/og-21-158-0,OG 21-158,,,['/system/files/meeting-materials/OG%2021-158%201231%2031st%20Street%2C%20NW.pdf']
OG 21-156 (HPA 21-295),"Residence, 1306 27th Street, NW.   Exterior alterations and interior renovation. Permit.",/records-research/project-search/og-21-156-0,OG 21-156,,,['/system/files/meeting-materials/OG%2021-156%201306%2027th%20Street%2C%20NW.pdf']
OG 20-277 (HPA 20-508),"Multi-family residence, 3040 R Street, NW.   Replace second floor windows and door on front and rear elevations. Permit.",/records-research/project-search/og-20-277-1,OG 20-277,,,['/system/files/meeting-materials/OG%2020-277%203040%20R%20Street%20NW_1.pdf']
OG 21-165 (HPA 21-304),"Commercial, 3259 M Street, NW.   Pin-mounted sign, front facade alterations, and new rooftop mechanical equipment - Everlane. Permit.",,,,,['/system/files/meeting-materials/OG%2021-165%203259%20M%20Street%2C%20NW.pdf']
OG 21-136 (HPA 21-245),"Single-family residence, 3134 Dumbarton Street, NW.   Window and door replacement. Permit.",,,,,['/system/files/meeting-materials/OG%2021-136%203134%20Dumbarton%20Street%2C%20NW.pdf']
OG 21-170 (HPA 21-309),"Residence, 3148 Q Street, NW.   Fence and retaining wall replacement. Permit.",,,,,['/system/files/meeting-materials/OG%2021-170%203148%20Q%20Street%2C%20NW.pdf']
OG 21-111 (HPA 21-205),"Commercial, 1805 Wisconsin Avenue, NW.   Raze existing building for new four story building. Concept.",/records-research/project-search/og-21-111-2,OG 21-111,,,['/system/files/meeting-materials/OG%2021-111%201805%20Wisconsin%20Avenue%2C%20NW.pdf']
OG 19-186 (HPA 19-362),"Commercial, 3220 Prospect Street, NW.   New six-story, residential building. Concept.",/records-research/project-search/og-19-186-8,OG 19-186,,,['/system/files/meeting-materials/OG%2019-186%20%203220%20Prospect%20Street%2C%20NW.pdf']
OG 21-081 (HPA 21-158),"Dumbarton Oaks, 1703 32nd Street, NW.   New greenhouse. Concept.",/records-research/project-search/og-21-081-1,OG 21-081,,,[]
OG 21-082 (HPA 21-159),"Dumbarton Oaks, 1703 32nd Street, NW.   Addition to existing greenhouse, site work. Concept.",/records-research/project-search/og-21-082-2,OG 21-082,,,[]
OG 21-133 (HPA 21-242),"Tudor Place, 1644 31st Street, NW.   Addition to garage. Revised concept.",/records-research/project-search/og-21-133-0,OG 21-133,,,['/system/files/meeting-materials/OG%2021-133%20%201644%2031st%20Street%2C%20NW.pdf']
OG 21-129 (HPA 21-238),"Single-family residence, 3259 R Street, NW.   Addition, alterations, and terrace. Concept.",/records-research/project-search/og-21-129-1,OG 21-129,,,['/system/files/meeting-materials/OG%2021-129%203259%20R%20Street%2C%20NW.pdf']
OG 21-130 (HPA 21-239),"Mixed-use, 1515 Wisconsin Avenue, NW.   Rear addition and renovation. Revised concept.",/records-research/project-search/og-21-130-0,OG 21-130,,,['/system/files/meeting-materials/OG%2021-130%201515%20Wisconsin%20Avenue%2C%20NW.pdf']
OG 21-135 (HPA 21-244),"Residence, 1698 32nd Street, NW.   New dormers, new windows, fenestration alterations. Concept.",/records-research/project-search/og-21-135-2,OG 21-135,,,['/system/files/meeting-materials/OG%2021-135%20%201698%2032nd%20Street%2C%20NW.pdf']
OG 21-134 (HPA 21-243),"Residence, 3123 Dumbarton Street, NW.   Elevator overrun. Concept.",/records-research/project-search/og-21-134-0,OG 21-134,,,['/system/files/meeting-materials/OG%2021-134%20%203123%20Dumbarton%20Street%2C%20NW.pdf']
OG 21-137 (HPA 21-146),"Residence, 1307 35th Street, NW.   Alterations at existing rear addition, skylights. Concept.",/records-research/project-search/og-21-137-0,OG 21-137,,,['/system/files/meeting-materials/OG%2021-137%20%201307%2035th%20Street%2C%20NW.pdf']
OG 21-132 (HPA OG 21-241),"Residence, 1423 36th Street, NW.   Alterations to existing deck. Permit.",/records-research/project-search/og-21-132-0,OG 21-132,,,['/system/files/meeting-materials/OG%2021-132%20%201423%2036th%20Street%2C%20NW.pdf']
OG 21-123 (HPA 21-232),"Single-family residence, 3232 O Street, NW.   Replacement paving in front and rear yard, new fence, shed, exterior fireplace, and gates. Permit.",/records-research/project-search/og-21-123-0,OG 21-123,,,['/system/files/meeting-materials/OG%2021-123%203232%20O%20Street%2C%20NW.pdf']
OG 21-138 (HPA 21-247),"Single-family residence, 1408 35th Street, NW.   Addition and alterations. Permit.",/records-research/project-search/og-21-138-1,OG 21-138,,,['/system/files/meeting-materials/OG%2021-138%201408%2035th%20Street%2C%20NW.pdf']
OG 21-126 (HPA 21-235),"Residence, 3614 Prospect Street, NW.   Two statues in public space. Permit.",/records-research/project-search/og-21-126-0,OG 21-126,,,['/system/files/meeting-materials/OG%2021-126%203614%20Prospect%20Street%2C%20NW.pdf']
OG 21-009 (HPA 21-023),"Various Locations, Sites in Georgetown.   Installation of African American Historic Markers, Phase 2. Permit.",/records-research/project-search/og-21-009-3,OG 21-009,,,['/system/files/meeting-materials/OG%2021-009%20%20GAAHLP_1.pdf']
OG 21-070 (HPA 21-146),"Commercial, 2715 Pennsylvania Avenue, NW.   Install two shipping containers. Permit.",/records-research/project-search/og-21-070-1,OG 21-070,,,['/system/files/meeting-materials/OG%2021-070%20%202715%20Pennsylvania%20Avenue%2C%20NW.pdf']
OG 21-113 (HPA 21-207),"Residence, 1404 27th Street, NW.   Rear addition. Concept.",/records-research/project-search/og-21-113-0,OG 21-113,,,['/system/files/meeting-materials/OG%2021-113%20%201404%2027th%20Street%2C%20NW.pdf']
OG 21-101 (HPA 21-195),"Residence, 3259 R Street, NW.   Addition and renovation. Permit.",/records-research/project-search/og-21-101-0,OG 21-101,,,['/system/files/meeting-materials/OG%2021-101%203259%20R%20Street%20NW.pdf']
OG 21-014 (HPA 21-028),"Mixed-use, 1515 Wisconsin Avenue, NW.   Rear addition and renovation. Concept.",/records-research/project-search/og-21-014-2,OG 21-014,,,['/system/files/meeting-materials/OG%2021-014%201515%20Wisconsin%20Avenue%20NW_1.pdf']
OG 21-094 (HPA 21-171),"Single-family residence, 1665 34th Street, NW.   Rear addition and renovation. Concept.",/records-research/project-search/og-21-094-1,OG 21-094,,,['/system/files/meeting-materials/OG%2021-094%201665%2034th%20Street%20NW.pdf']
OG 21-109 (HPA 21-203),"Residence, 1524 30th Street, NW.   Window and door replacement. Permit.",/records-research/project-search/og-21-109-0,OG 21-109,,,['/system/files/meeting-materials/OG%2021-109%201524%2030th%20Street%20NW.pdf']
OG 21-098 (HPA 21-181),"Residence, 3123 Dumbarton Street, NW.   Replace driveway apron. Permit.",/records-research/project-search/og-21-098-0,OG 21-098,,,['/system/files/meeting-materials/OG%2021-098%20%203123%20Dumbarton%20Street%2C%20NW.pdf']
OG 21-103 (HPA 21-197),"Residence, 3140 Q Street, NW.   New retaining wall and parking pad. Permit.",/records-research/project-search/og-21-103-0,OG 21-103,,,['/system/files/meeting-materials/OG%2021-103%203140%20Q%20Street%20NW.pdf']
OG 21-099 (HPA 21-193),"Commercial, 1063 Wisconsin Avenue, NW.   Signage, mural, and lighting. Concept.",/records-research/project-search/og-21-099-1,OG 21-099,,,['/system/files/meeting-materials/OG%2021-099%201063%20Wisconsin%20Avenue%20NW.pdf']
OG 21-111 (HPA HPA 21-205),"Commercial, 1805 Wisconsin Avenue, NW.   Raze existing building for new four story building. Concept.",/records-research/project-search/og-21-111-2,OG 21-111,,,['/system/files/meeting-materials/OG%2021-111%201805%20Wisconsin%20Avenue%20NW.pdf']
OG 21-081 (HPA 21-158),"Dumbarton Oaks, 1703 32nd Street, NW.   New greenhouse. Concept.",/records-research/project-search/og-21-081-1,OG 21-081,,,['/system/files/meeting-materials/1%20%20OG%2021-081%20%201703%2032nd%20Street%2C%20NW.pdf']
OG 21-082 (HPA 21-159),"Dumbarton Oaks, 1703 32nd Street, NW.   Addition to existing greenhouse, site work. Concept.",/records-research/project-search/og-21-082-2,OG 21-082,,,[]
OG 21-095 (HPA 21-172),"Public right-of-way, curb lane of M Street and Wisconsin Avenue, NW.   Sidewalk extensions in curb lane on M and Wisconsin. Permit.",/records-research/project-search/og-21-095-0,OG 21-095,,,['/system/files/meeting-materials/REVISED%20Sidewalk%20Widening.pdf']
OG 21-070 (HPA 21-146),"Commercial, 2715 Pennsylvania Avenue, NW.   Install two shipping containers. Permit.",/records-research/project-search/og-21-070-1,OG 21-070,,,['/system/files/meeting-materials/4%20%20OG%2021-070%20%202715%20Pennsylvania%20Avenue%2C%20NW.pdf']
OG 21-033 (HPA 21-060),"Residence, 3210 Scott Place, NW.   Rear addition, window replacement, pool. Concept.",/records-research/project-search/og-21-033-2,OG 21-033,,,['/system/files/meeting-materials/5%20%20OG%2021-033%20%203210%20Scott%20Place%2C%20NW%20%281%29.pdf']
OG 21-071 (HPA 21-148),"Residence, 3332 O Street, NW.   New garage and brick wall. Concept.",/records-research/project-search/og-21-071-0,OG 21-071,,,['/system/files/meeting-materials/6%20%20OG%2021-071%20%203332%20O%20Street%2C%20NW.pdf']
OG 21-038 (HPA 21-079),"Residence, 3306 R Street NW.   Addition. Concept.",/records-research/project-search/og-21-038-2,OG 21-038,,,['/system/files/meeting-materials/7%20OG%2021-038%203306%20R%20Street%20NW.pdf']
OG 21-014 (HPA 21-028),"Mixed-use, 1515 Wisconsin Avenue, NW.   Rear addition and renovation. Concept.",/records-research/project-search/og-21-014-2,OG 21-014,,,['/system/files/meeting-materials/8%20OG%2021-014%201515%20Wisconsin%20Avenue%20NW_1.pdf']
OG 21-048 (HPA 21-089),"Commercial, 2616-2620 P Street, NW.   One-story addition in front courtyard of existing building. Concept.",/records-research/project-search/og-21-048-2,OG 21-048,,,['/system/files/meeting-materials/9%20OG%2021-048%202616-20%20P%20Street%20NW.pdf']
OG 21-094 (HPA 21-171),"Single-family residence, 1665 34th Street, NW.   Rear addition and renovation. Concept.",/records-research/project-search/og-21-094-1,OG 21-094,,,['/system/files/meeting-materials/10%20OG%2021-094%201665%2034th%20Street%20NW.pdf']
OG 21-063 (HPA 21-118),"Institution, 3515 Prospect Street, NW.   Replace windows. Concept.",/records-research/project-search/og-21-063-1,OG 21-063,,,['/system/files/meeting-materials/12%20OG%2021-063%203515%20Prospect%20Street%20NW.pdf']
OG 21-045 (HPA 21-086),"Office building, 1212 Potomac Street, NW.   Install bust on pediment at front. Concept.",/records-research/project-search/og-21-045-1,OG 21-045,,,['/system/files/meeting-materials/15%20%20OG%2021-045%20%201212%20Potomac%20Street%2C%20NW.pdf']
OG 21-076 (HPA 21-153),"Commercial, 1524 Wisconsin Avenue, NW.   Rooftop equipment, alterations. Permit.",/records-research/project-search/og-21-076-0,OG 21-076,,,['/system/files/meeting-materials/19%20%20OG21-076%20%201524%20Wisconsin%20Avenue%2C%20NW.pdf']
OG 21-009 (HPA 21-023),"Various sites in Georgetown.   Installation of African American Historic Markers, Phase 2. Permit.",/records-research/project-search/og-21-009-3,OG 21-009,,,['/system/files/meeting-materials/20%20%20GAAHLP%20-%20African%20Am%20Markers%2C%20Ph%202.pdf']
TBD (HPA TBD),"Water Street Staircase between the Potomac Aqueduct and the Whitehurst Freeway, Water Street, NW at the Capital Crescent Trailhead.   Stair rehabilitation and landscape improvements. Permit.",,,,,['/system/files/meeting-materials/1%20%20Capital%20Crescent%20Trailhead.pdf']
OG 19-186 (HPA 19-362),"Commercial, 3220 Prospect Street, NW.   New six-story, mixed-use building. Concept.",/records-research/project-search/og-19-186-8,OG 19-186,,,['/system/files/meeting-materials/2%20%20OG%2019-186%20%203220%20Prospect%20Street%2C%20NW.pdf']
OG 21-014 (HPA 21-028),"Mixed-use, 1515 Wisconsin Avenue, NW.   Rear addition and renovation. Concept.",/records-research/project-search/og-21-014-2,OG 21-014,,,['/system/files/meeting-materials/3%20OG%2021-014%201515%20Wisconsin%20Avenue%20NW.pdf']
OG 20-243 (HPA 20-437),"Commercial, 2818 Pennsylvania Avenue, NW.   Rear addition, window replacement at front. Concept.",/records-research/project-search/og-20-243-1,OG 20-243,,,['/system/files/meeting-materials/4%20%20OG%2020-243%20%202818%20Pennsylvania%20Avenue%2C%20NW.pdf']
OG 21-033 (HPA 21-060),"Residence, 3210 Scott Place, NW.   Rear addition, window replacement, pool. Concept.",/records-research/project-search/og-21-033-2,OG 21-033,,,['/system/files/meeting-materials/5%20%20OG%2021-033%20%203210%20Scott%20Place%2C%20NW.pdf']
OG 21-056 (HPA 21-111),"Residence, 3238 P Street, NW.   Rear addition. Concept.",/records-research/project-search/og-21-056-1,OG 21-056,,,['/system/files/meeting-materials/6%20%20OG%2021-056%20%203238%20P%20Street%2C%20NW.pdf']
OG 21-065 (HPA 21-120),"Residence, 1306 27th Street, NW.   Exterior alterations and interior renovation. Concept.",/records-research/project-search/og-21-065-0,OG 21-065,,,['/system/files/meeting-materials/7%20OG%2021-065%201306%2027th%20Street%20NW.pdf']
OG 21-064 (HPA 21-119),"Residence, 3146 Q Street, NW.   Landscaping, retaining wall, and replace stair in front yard. Permit.",/records-research/project-search/og-21-064-0,OG 21-064,,,['/system/files/meeting-materials/8%20OG%2021-064%203146%20Q%20Street%20NW.pdf']
OG 21-061 (HPA 21-116),"Single-family residence, 3286 N Street, NW.   Rebuild front stair and stoop. Permit.",/records-research/project-search/og-21-061-0,OG 21-061,,,['/system/files/meeting-materials/9%20OG%2021-061%203286%20N%20Street%20NW.pdf']
OG 21-063 (HPA 21-118),"Institution, 3515 Prospect Street, NW.   Replace windows. Concept.",/records-research/project-search/og-21-063-1,OG 21-063,,,['/system/files/meeting-materials/3515%20Prospect%20Street%20NW.pdf']
OG 20-284 (HPA 20-520),"Single-family residence, 2804 Dumbarton Street, NW.   Replace windows on front and rear; replace rear doors. Concept.",/records-research/project-search/og-20-284-0,OG 20-284,,,['/system/files/meeting-materials/11%20OG%2020-284%202804%20Dumbarton%20Street%20NW.pdf']
OG 21-062 (HPA 21-117),"Residence, 1236 Potomac Street, NW.   Replace roofing with slate tiles. Permit.",/records-research/project-search/og-21-062-1,OG 21-062,,,['/system/files/meeting-materials/12%20OG%2021-062%201236%20Potomac%20Street%20NW.pdf']
OG 21-018 (HPA 21-032),"Residence, 2723 Q Street, NW.   Porch alterations. Concept.",/records-research/project-search/og-21-018-1,OG 21-018,,,['/system/files/meeting-materials/14%20%20OG%2021-018%20%202723%20Q%20Street%2C%20NW.pdf']
OG 21-045 (HPA 21-086),"Office building, 1212 Potomac Street, NW.   Install bust on pediment at front. Concept.",/records-research/project-search/og-21-045-1,OG 21-045,,,['/system/files/meeting-materials/16%20%20OG%2021-045%20%201212%20Potomac%20Street%2C%20NW.pdf']
OG 21-031 (HPA 21-045),"Commercial, 1218 31st Street, NW.   Rear addition. Concept.",/records-research/project-search/og-21-031-1,OG 21-031,,,['/system/files/meeting-materials/OG%2021-031%20%201218%2031st%20Street%2C%20NW.pdf']
OG 21-047 (HPA 21-088),"Two-story warehouse, 3401 Water Street, NW.   Revisions to previously approved revised concept design. Concept.",/records-research/project-search/og-21-047-1,OG 21-047,,,['/system/files/meeting-materials/OG%2021-047%203401%20Water%20Street%20NW.pdf']
OG 21-048 (HPA 21-089),"Commercial, 2616-2620 P Street, NW.   One-story addition in front courtyard of existing building. Concept.",/records-research/project-search/og-21-048-2,OG 21-048,,,['/system/files/meeting-materials/OG%2021-048%202616-2020%20P%20Street%20NW.pdf']
OG 21-038 (HPA 21-079),"Residence, 3306 R Street NW.   Addition. Concept.",/records-research/project-search/og-21-038-2,OG 21-038,,,['/system/files/meeting-materials/OG%2021-038%203306%20R%20Street%20NW.pdf']
OG 20-243 (HPA 20-437),"Commercial, 2818 Pennsylvania Avenue, NW.   Rear addition, window replacement at front. Concept.",/records-research/project-search/og-20-243-1,OG 20-243,,,['/system/files/meeting-materials/OG%2020-243%20%202818%20Pennsylvania%20Avenue%2C%20NW.pdf']
OG 21-043 (HPA 21-084),"Residence, 1514 30th Street, NW.   New rear dormer, enclose ground-floor loggia. Concept.",/records-research/project-search/og-21-043-0,OG 21-043,,,['/system/files/meeting-materials/OG%2021-043%20%201514%2030th%20Street%2C%20NW.pdf']
OG 20-277 (HPA 20-508),"Multi-family residence, 3040 R Street, NW.   Replace second floor windows and door on front and rear elevations. Permit.",/records-research/project-search/og-20-277-1,OG 20-277,,,['/system/files/meeting-materials/OG%2020-277%203040%20R%20Street%20NW.pdf']
OG 21-009 (HPA 21-023),"Various Locations, Sites in Georgetown.   Installation of African American Historic Markers, Phase 2. Permit.",/records-research/project-search/og-21-009-3,OG 21-009,,,['/system/files/meeting-materials/OG%2021-009%20%20GAAHLP.pdf']
OG 21-035 (HPA 21-076),"Residence, 3255 O Street, NW.   Detached garage in rear yard. Permit.",/records-research/project-search/og-21-035-0,OG 21-035,,,['/system/files/meeting-materials/OG%2021-035%203255%20O%20Street%20NW.pdf']
